Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 02/09  09:00:00,,,22488980.655670986,14316938.495239781,22488980.655670986,4902579.83678387 
 02/09  10:00:00,,,22709106.83398236,14616801.236264933,22709106.83398236,4746088.778326749 
 02/09  11:00:00,,,24171967.08515245,16175950.591785753,24171967.08515245,4596009.605875044 
 02/09  12:00:00,,,31956188.864812355,20165051.504239477,31956188.86481235,8083289.999530231 
 02/09  13:00:00,,,29009752.79251689,16275904.838794136,29009752.792516887,8717130.799223533 
 02/09  14:00:00,,,30309913.22736372,16075996.34477737,30309913.227363717,10789065.247584997 
 02/09  15:00:00,,,30941206.946359754,15876087.850760601,30941206.946359754,11609042.31412718 
 02/09  16:00:00,,,29600367.808162317,15876087.850760601,29600367.808162317,10277077.59361754 
 02/09  17:00:00,,,29845337.564471006,16175950.591785753,29845337.564471006,10338132.731348205 
 02/09  18:00:00,,,29605897.709724784,16175950.591785753,29605897.709724776,10097792.696610011 
 02/09  19:00:00,,,34866245.428214654,17811905.909638084,34866245.428214654,8785599.0286155 
 02/09  20:00:00,,,33367984.768665332,17611997.415621314,33367984.76866533,7082638.975816472 
 02/09  21:00:00,,,32163235.039364226,17412088.921604548,32163235.03936422,6100754.031627387 
 02/09  22:00:00,,,30475294.338771034,17212180.42758778,30475294.33877103,4847287.867113382 
 02/09  23:00:00,,,26959003.04243474,14084177.858593762,26959003.042434737,4827086.263488412 
 02/09  24:00:00,,,29377251.458342623,16059483.37501275,29377251.458342623,4864750.1035050955 
 02/10  01:00:00,,,22643434.948523,11581534.379161809,22643434.948522996,4826999.284073936 
 02/10  02:00:00,,,18554477.917601883,10976868.122852663,18554477.917601883,2378729.071581016 
 02/10  03:00:00,,,18283495.90378545,10975649.216364183,18283495.903785445,2076748.7401875644 
 02/10  04:00:00,,,18960067.303245194,10876079.555416983,18960067.303245194,2815793.939598001 
 02/10  05:00:00,,,20729918.34828286,11174788.538258582,20729918.348282855,2273220.3844015524 
 02/10  06:00:00,,,24753345.831811562,12568339.774420526,24753345.831811555,5441103.91840221 
 02/10  07:00:00,,,27803988.71441354,13926891.260147657,27803988.714413535,5086646.067751224 
 02/10  08:00:00,,,21970471.492003947,13496630.05485439,21970471.492003947,5349748.472820115 
 02/10  09:00:00,,,22654151.411838714,14316938.495239781,22654151.411838714,5184101.675489541 
 02/10  10:00:00,,,22816361.34774228,14616801.236264933,22816361.34774228,4984603.003166059 
 02/10  11:00:00,,,24196764.997667976,16175950.591785753,24196764.997667976,4736345.22881644 
 02/10  12:00:00,,,30519544.325383272,20165051.504239477,30519544.325383272,6676100.075361017 
 02/10  13:00:00,,,27462774.026790846,16275904.838794136,27462774.026790842,7181991.112400129 
 02/10  14:00:00,,,27780454.294665314,16075996.34477737,27780454.294665314,8268489.98026135 
 02/10  15:00:00,,,27778698.6919292,15876087.850760601,27778698.6919292,8456778.151139537 
 02/10  16:00:00,,,26088474.628435455,15876087.850760601,26088474.62843545,6781678.175097323 
 02/10  17:00:00,,,25833385.406091537,16175950.591785753,25833385.406091526,6337087.4558242755 
 02/10  18:00:00,,,24793400.99265954,16235193.105157167,24793400.99265954,5238986.33335938 
 02/10  19:00:00,,,30998587.422429927,17811905.909638084,30998587.422429927,4967359.083876318 
 02/10  20:00:00,,,30840794.68785898,17611997.415621314,30840794.687858976,5062513.941664002 
 02/10  21:00:00,,,30717132.620295826,17412088.921604548,30717132.620295826,5161650.401751058 
 02/10  22:00:00,,,30274096.577846892,17212180.42758778,30274096.57784689,5081597.754007917 
 02/10  23:00:00,,,26998051.508423764,14084177.858593762,26998051.508423764,4985291.522789036 
 02/10  24:00:00,,,29380657.595194347,16059483.37501275,29380657.595194347,4943768.741639679 
 02/11  01:00:00,,,22916473.041504033,11875753.96910454,22916473.041504033,4845637.071295528 
