Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/11  08:00:00,,,29087964.073334947,11866872.123993013,29087964.073334947,9306880.247811873 
 01/11  09:00:00,,,24714203.76868134,12402415.502151007,24714203.768681336,9322511.79158263 
 01/11  10:00:00,,,24399608.431469858,12224160.776821954,24399608.431469858,9170436.147851812 
 01/11  11:00:00,,,25278097.221310385,13730243.500666313,25278097.221310385,8534302.033988148 
 01/11  12:00:00,,,29581588.494275652,17657607.33183296,29581588.49427564,8588061.845294733 
 01/11  13:00:00,,,25894597.59036262,13809618.720579004,25894597.590362616,8553334.779546551 
 01/11  14:00:00,,,25145701.067498155,13650868.28075362,25145701.06749816,8464880.913588645 
 01/11  15:00:00,,,24769409.38910283,13492117.840928236,24769409.38910283,8232584.045224292 
 01/11  16:00:00,,,24688308.749760963,13597434.902502269,24688308.749760963,8061130.41887897 
 01/11  17:00:00,,,29098871.567214705,15441571.777459262,29098871.567214698,8277840.607001534 
 01/11  18:00:00,,,32100426.291532513,15661632.782416573,32100426.291532513,8589176.380707327 
 01/11  19:00:00,,,31943268.386336535,15502882.342591189,31943268.386336535,8590928.049072566 
 01/11  20:00:00,,,32125941.28550782,15344131.902765805,32125941.285507813,8557614.808402156 
 01/11  21:00:00,,,31906896.60268576,15185381.46294042,31906896.602685757,8521447.075194905 
 01/11  22:00:00,,,31545591.359319787,15026631.023115035,31545591.359319784,8516003.622225014 
 01/11  23:00:00,,,27888999.075974833,11974947.452393651,27888999.075974822,8212814.57690208 
 01/11  24:00:00,,,30314710.775537964,14019281.008592492,30314710.77553796,8112020.06238693 
 01/12  01:00:00,,,23309149.085823026,9500496.655308142,23309149.08582302,7808913.226625457 
 01/12  02:00:00,,,16583675.67410228,8882538.32216103,16583675.67410228,2710133.8746981397 
 01/12  03:00:00,,,15949193.03957288,8854013.675968384,15949193.03957288,2036706.274993144 
 01/12  04:00:00,,,15792322.86930352,8774943.861819783,15792322.86930352,1950048.2580294379 
 01/12  05:00:00,,,16477503.993883055,9012153.304265583,16477503.993883053,1970795.2202529942 
 01/12  06:00:00,,,23431573.935435977,10306628.49383028,23431573.935435977,7907792.6715274025 
 01/12  07:00:00,,,27920487.017333712,11708121.68416763,27920487.017333705,8173908.612626025 
 01/12  08:00:00,,,28570840.567529004,11866872.123993013,28570840.567529,8789416.211781709 
 01/12  09:00:00,,,24362418.929274686,12562952.600225557,24362418.92927469,8809624.829655914 
 01/12  10:00:00,,,24068051.833510075,12224160.776821954,24068051.83351007,8838890.362386435 
 01/12  11:00:00,,,25201706.046172377,13730243.500666313,25201706.046172377,8458234.383802617 
 01/12  12:00:00,,,29709615.76659611,17657607.33183296,29709615.7665961,8718099.978909701 
 01/12  13:00:00,,,26059039.091893908,13809618.720579004,26059039.091893904,8720856.649884477 
 01/12  14:00:00,,,25326611.91570694,13650868.28075362,25326611.915706936,8646730.168611974 
 01/12  15:00:00,,,25168244.348504048,13492117.840928236,25168244.348504044,8629935.699561145 
 01/12  16:00:00,,,24836743.38043352,13492117.840928236,24836743.38043352,8316404.932212278 
 01/12  17:00:00,,,29043863.667886317,15005389.809949525,29043863.667886317,8659718.562016401 
 01/12  18:00:00,,,32419561.38110244,15661632.782416573,32419561.381102435,8908485.205602935 
 01/12  19:00:00,,,32280317.36938941,15502882.342591189,32280317.36938941,8928533.928879127 
 01/12  20:00:00,,,32515572.647390433,15344131.902765805,32515572.647390433,8948146.702950181 
 01/12  21:00:00,,,32359562.28196599,15185381.46294042,32359562.28196598,8975205.156799667 
 01/12  22:00:00,,,32101063.839466676,15026631.023115035,32101063.839466676,9071959.794283431 
 01/12  23:00:00,,,28869469.60272715,11974947.452393651,28869469.60272715,9193369.471782256 
 01/12  24:00:00,,,31461754.989364732,14019281.008592492,31461754.98936473,9259064.276213696 
 01/13  01:00:00,,,24337497.736049753,9500496.655308142,24337497.73604975,8837063.43856952 
