Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 07/28  12:00:00,,,40929256.35187465,19895794.68665066,40929256.35187465,17037481.296696283 
 07/28  13:00:00,,,43076363.24644127,19645136.627403885,43076363.24644126,19983783.061347183 
 07/28  14:00:00,,,46636220.147206426,19394478.56815711,46636220.147206426,23779400.316913266 
 07/28  15:00:00,,,46605553.28400015,19394478.56815711,46605553.28400014,23762706.34278557 
 07/28  16:00:00,,,46307970.96624645,19770465.657027278,46307970.96624644,23205551.90082609 
 07/28  17:00:00,,,42578612.441454925,19770465.657027278,42578612.441454925,19471311.9647312 
 07/28  18:00:00,,,39675622.391398564,19519807.5977805,39675622.391398564,16816087.57738242 
 07/28  19:00:00,,,37238546.91664584,19269149.53853372,37238546.91664584,14632103.150046386 
 07/28  20:00:00,,,38200202.52356899,19962008.570996102,38200202.52356899,14079625.900031686 
 07/28  21:00:00,,,41352078.111395136,20855821.832743157,41352078.111395136,12364298.8927073 
 07/28  22:00:00,,,33973466.505458795,17212042.09661141,33973466.505458795,8663619.610941537 
 07/28  23:00:00,,,32762220.983925406,18891396.855539024,32762220.983925402,5338686.253306737 
 07/28  24:00:00,,,26178486.86113299,14635816.41873014,26178486.86113299,5224156.04217392 
 07/29  01:00:00,,,21608497.71140362,13585617.517379161,21608497.711403616,2811296.2458958225 
 07/29  02:00:00,,,21159694.781216744,13591712.666568777,21159694.781216744,2337711.3175032674 
 07/29  03:00:00,,,21914728.04391297,13466865.855553377,21914728.04391297,3167381.708870834 
 07/29  04:00:00,,,21892388.307797555,13841406.288599579,21892388.307797555,2411336.072236333 
 07/29  05:00:00,,,25226793.219007336,14715333.96570738,25226793.219007336,5714498.948131875 
 07/29  06:00:00,,,24247357.961563565,15607930.787525926,24247357.961563565,5350601.364037883 
 07/29  07:00:00,,,24630971.466128472,16010102.42615256,24630971.466128472,5410071.59240215 
 07/29  08:00:00,,,26160888.71059581,17576940.72395271,26160888.71059581,5254881.805556035 
 07/29  09:00:00,,,28216288.38099687,17952927.812822875,28216288.38099687,6858501.804905733 
 07/29  10:00:00,,,31688003.352697767,19373512.57745981,31688003.352697767,8913328.37999543 
 07/29  11:00:00,,,39379731.88870374,23438737.837758545,39379731.88870373,12264356.824438125 
 07/29  12:00:00,,,36519517.85318197,19498841.607083198,36519517.85318197,13062034.87676818 
 07/29  13:00:00,,,36399897.06524357,19248183.547836423,36399897.06524357,13746542.49299062 
 07/29  14:00:00,,,36368947.856938325,18997525.48858965,36368947.856938325,13955726.58060245 
 07/29  15:00:00,,,35346454.66017744,18997525.48858965,35346454.66017744,12947143.373423098 
 07/29  16:00:00,,,35743435.13280786,19373512.57745981,35743435.13280785,13080907.691161692 
