Date/Time,Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/10  15:00:00,,,23325441.320250582,14162940.724334054,23325441.32025058,6237433.88709891 
 01/10  16:00:00,,,23193262.212565374,14162940.724334054,23193262.212565374,6114510.735949288 
 01/10  17:00:00,,,25317647.307820503,15456326.38595811,25317647.307820506,6237798.12212861 
 01/10  18:00:00,,,31314216.99963823,17089638.76514193,31314216.99963823,6482100.758045045 
 01/10  19:00:00,,,31473933.756256774,16939570.7429274,31473933.75625677,6797947.255387894 
 01/10  20:00:00,,,31229836.101107825,16789502.72071286,31229836.101107813,6705719.746913367 
 01/10  21:00:00,,,30911239.067139916,16639434.698498324,30911239.06713991,6536918.839988421 
 01/10  22:00:00,,,30388415.77140266,16489366.676283786,30388415.77140266,6274546.80404702 
 01/10  23:00:00,,,26348660.873826027,12598773.064778566,26348660.87382602,6158693.437127858 
 01/10  24:00:00,,,28287538.381212592,14230163.41379362,28287538.381212592,5982333.811126313 
 01/11  01:00:00,,,21041061.854824565,9382130.04470057,21041061.85482457,5794200.834114354 
 01/11  02:00:00,,,13622734.5287018,8494172.147170749,13622734.5287018,174261.92065390802 
 01/11  03:00:00,,,13613217.958006736,8406448.159530781,13613217.958006736,127667.50261169608 
 01/11  04:00:00,,,14246291.791974036,8331702.850861384,14246291.791974034,799989.0089229045 
 01/11  05:00:00,,,15551421.154042343,8555938.776869582,15551421.154042337,1493187.1660570526 
 01/11  06:00:00,,,20953869.048541818,10185777.656172892,20953869.048541818,5628573.23521206 
 01/11  07:00:00,,,25706105.429057505,12095087.231322683,25706105.4290575,5673720.717453916 
 01/11  08:00:00,,,25049011.09722969,12194154.76404699,25049011.09722968,5852730.58938452 
 01/11  09:00:00,,,21746976.26278589,13045711.679477893,21746976.262785885,5786114.761873672 
 01/11  10:00:00,,,21144509.107091602,12501906.748003354,21144509.107091602,5694544.75724904 
 01/11  11:00:00,,,22855770.347076282,14388042.757655855,22855770.347076282,5493189.141616353 
 01/11  12:00:00,,,27196701.862656794,18302382.962406233,27196701.8626568,5524231.331529306 
 01/11  13:00:00,,,23643195.161582522,14463076.768763129,23643195.161582522,5605070.128156475 
 01/11  14:00:00,,,22957312.29785109,14313008.746548591,22957312.297851086,5545537.56576151 
 01/11  15:00:00,,,22736843.666936055,14162940.724334054,22736843.666936047,5409544.329552399 
 01/11  16:00:00,,,22586881.86702249,14162940.724334054,22586881.867022485,5299370.98472181 
 01/11  17:00:00,,,24382878.880524114,15241318.163879784,24382878.88052411,5323709.751539392 
 01/11  18:00:00,,,30410522.191498518,17089638.76514193,30410522.191498518,5389671.955782036 
 01/11  19:00:00,,,30498656.280597076,16939570.7429274,30498656.280597076,5698290.317534004 
 01/11  20:00:00,,,31019580.529221416,16789502.72071286,31019580.52922141,6077936.662375214 
 01/11  21:00:00,,,31002473.420871813,16639434.698498324,31002473.420871813,6258833.536447892 
 01/11  22:00:00,,,30573206.831165597,16489366.676283786,30573206.83116559,6190211.235678378 
 01/11  23:00:00,,,26394393.844504945,12598773.064778566,26394393.844504938,6199571.271260464 
 01/11  24:00:00,,,28559462.48719975,14230163.41379362,28559462.487199746,6250164.017325847 
 01/12  01:00:00,,,21453163.174998138,9382130.04470057,21453163.174998134,6217167.939354557 
 01/12  02:00:00,,,13954733.07984427,8494172.147170749,13954733.079844272,538498.7978136836 
 01/12  03:00:00,,,13994285.816955997,8406448.159530781,13994285.816955997,582746.1677582504 
 01/12  04:00:00,,,14263232.01719113,8331702.850861384,14263232.01719113,904550.7857876539 
 01/12  05:00:00,,,14835984.751166979,8555938.776869582,14835984.751166977,822343.5217472166 
 01/12  06:00:00,,,21878948.026947282,10185777.656172892,21878948.02694728,6588466.828730906 
 01/12  07:00:00,,,26802624.924044196,12095087.231322683,26802624.924044188,6795461.458292747 
 01/12  08:00:00,,,26302883.942874357,12045034.593712155,26302883.94287435,7291877.665409828 
 01/12  09:00:00,,,22528078.720912594,12276804.714681553,22528078.720912594,7387611.2127671 
 01/12  10:00:00,,,22739982.20767391,12501906.748003354,22739982.20767391,7359261.844769208 
 01/12  11:00:00,,,24217326.62149729,14388042.757655855,24217326.62149729,6942262.114201125 
 01/12  12:00:00,,,28616657.235823177,18302382.962406233,28616657.235823177,7093240.655369565 
 01/12  13:00:00,,,25204691.72071233,14463076.768763129,25204691.72071233,7362219.175698824 
 01/12  14:00:00,,,24298363.11283525,14313008.746548591,24298363.112835247,7081780.4438963765 
 01/12  15:00:00,,,23736302.75208561,14162940.724334054,23736302.752085607,6655479.669607385 
 01/12  16:00:00,,,23575006.67580811,14162940.724334054,23575006.675808106,6508362.609098513 
 01/12  17:00:00,,,25233043.882276192,14906762.544955144,25233043.882276192,6711703.771920944 
 01/12  18:00:00,,,31902340.760151856,17089638.76514193,31902340.760151856,7078703.975644927 
 01/12  19:00:00,,,32165684.426826827,16939570.7429274,32165684.42682682,7500775.991056949 
 01/12  20:00:00,,,32383641.146340333,16789502.72071286,32383641.146340325,7507336.848034619 
 01/12  21:00:00,,,32193018.360497095,16639434.698498324,32193018.360497084,7490141.762898448 
 01/12  22:00:00,,,31558133.06984965,16489366.676283786,31558133.06984965,7193685.971967803 
 01/12  23:00:00,,,27171402.08677253,12598773.064778566,27171402.086772528,6990371.09043479 
